 time            v(vout)         @l1[i]          v(ns1)         
 5.44646929e-03  9.17962567e+00  4.12520495e+00  1.99863733e+01 
 5.44686929e-03  9.17785547e+00  4.16843574e+00  1.99864986e+01 
 5.44726929e-03  9.17626157e+00  4.21167285e+00  1.99861773e+01 
 5.44766929e-03  9.17484364e+00  4.25491556e+00  1.99862820e+01 
 5.44806929e-03  9.17360135e+00  4.29816313e+00  1.99859468e+01 
 5.44846929e-03  9.17253438e+00  4.34141483e+00  1.99860395e+01 
 5.44886929e-03  9.17164237e+00  4.38466995e+00  1.99856962e+01 
 5.44926929e-03  9.17092500e+00  4.42792777e+00  1.99857820e+01 
 5.44966929e-03  9.17038192e+00  4.47118759e+00  1.99854340e+01 
 5.45006929e-03  9.17001280e+00  4.51444870e+00  1.99855156e+01 
 5.45046929e-03  9.16981729e+00  4.55771040e+00  1.99851648e+01 
 5.45086929e-03  9.16979504e+00  4.60097199e+00  1.99852439e+01 
 5.45126929e-03  9.16994571e+00  4.64423278e+00  1.99848915e+01 
 5.45166929e-03  9.17026894e+00  4.68749207e+00  1.99849690e+01 
 5.45206929e-03  9.17076439e+00  4.73074917e+00  1.99846157e+01 
 5.45246929e-03  9.17143170e+00  4.77400340e+00  1.99846924e+01 
 5.45286929e-03  9.17227051e+00  4.81725406e+00  1.99843385e+01 
 5.45326929e-03  9.17328047e+00  4.86050046e+00  1.99844146e+01 
 5.45366929e-03  9.17446121e+00  4.90374193e+00  1.99840606e+01 
 5.45406929e-03  9.17581238e+00  4.94697777e+00  1.99841363e+01 
 5.45446929e-03  9.17733360e+00  4.99020732e+00  1.99837821e+01 
 5.45486929e-03  9.17902452e+00  5.03342988e+00  1.99838576e+01 
 5.45526929e-03  9.18088476e+00  5.07664479e+00  1.99835035e+01 
 5.45566929e-03  9.18291395e+00  5.11985135e+00  1.99835788e+01 
 5.45606929e-03  9.18511173e+00  5.16304891e+00  1.99832248e+01 
 5.45646929e-03  9.18747771e+00  5.20623678e+00  1.99833000e+01 
 5.45686929e-03  9.19001152e+00  5.24941429e+00  1.99829460e+01 
 5.45726929e-03  9.19271279e+00  5.29258078e+00  1.99830212e+01 
 5.45766929e-03  9.19558113e+00  5.33573557e+00  1.99826674e+01 
 5.45806929e-03  9.19861616e+00  5.37887799e+00  1.99827426e+01 
 5.45846929e-03  9.20181750e+00  5.42200739e+00  1.99823889e+01 
 5.45886929e-03  9.20518475e+00  5.46512309e+00  1.99824640e+01 
 5.45926929e-03  9.20871755e+00  5.50822444e+00  1.99821105e+01 
 5.45966929e-03  9.21241548e+00  5.55131076e+00  1.99821856e+01 
 5.45988465e-03  9.21447467e+00  5.57450142e+00  1.99818965e+01 
 5.46010000e-03  9.21658155e+00  5.59768743e+00  1.99820358e+01 
 5.46011000e-03  9.21668059e+00  5.59876396e+00  1.99819666e+01 
 5.46013000e-03  9.21687888e+00  5.60091700e+00  1.99820097e+01 
 5.46016500e-03  9.21722688e+00  5.60468472e+00  1.99819352e+01 
 5.46020000e-03  9.21757613e+00  5.60845226e+00  1.99816364e+01 
 5.46020689e-03  9.21764501e+00  5.60919336e+00  1.99815054e+01 
 5.46022066e-03  9.21778286e+00  5.61067553e+00  1.99812436e+01 
 5.46024820e-03  9.21805914e+00  5.61363970e+00  1.99806842e+01 
 5.46030328e-03  9.21861404e+00  5.61956731e+00  1.99793947e+01 
 5.46041344e-03  9.21973317e+00  5.63141893e+00  1.99758302e+01 
 5.46063376e-03  9.22200871e+00  5.65509425e+00  1.99574445e+01 
 5.46085047e-03  9.22429416e+00  5.67728775e+00  1.89710976e+01 
 5.46105338e-03  9.22646574e+00  5.68850379e+00  1.05347389e+01 
 5.46124609e-03  9.22852798e+00  5.67922152e+00 -1.71303163e+00 
 5.46142275e-03  9.23039137e+00  5.65989214e+00 -1.71201804e+00 
 5.46161952e-03  9.23242485e+00  5.63835774e+00 -1.71285130e+00 
 5.46182683e-03  9.23451928e+00  5.61566595e+00 -1.71159955e+00 
 5.46222683e-03  9.23842141e+00  5.57187174e+00 -1.71256785e+00 
 5.46262683e-03  9.24214072e+00  5.52806308e+00 -1.71119771e+00 
 5.46302683e-03  9.24567751e+00  5.48424049e+00 -1.71228278e+00 
 5.46342683e-03  9.24903209e+00  5.44040469e+00 -1.71090415e+00 
 5.46382683e-03  9.25220477e+00  5.39655667e+00 -1.71186816e+00 
 5.46422683e-03  9.25519588e+00  5.35269721e+00 -1.71046529e+00 
 5.46462683e-03  9.25800573e+00  5.30882695e+00 -1.71145918e+00 
 5.46502683e-03  9.26063464e+00  5.26494669e+00 -1.71003331e+00 
 5.46542683e-03  9.26308293e+00  5.22105710e+00 -1.71104136e+00 
 5.46582683e-03  9.26535092e+00  5.17715897e+00 -1.70959185e+00 
 5.46622683e-03  9.26743896e+00  5.13325297e+00 -1.71061656e+00 
 5.46662683e-03  9.26934736e+00  5.08933988e+00 -1.70914273e+00 
 5.46702683e-03  9.27107645e+00  5.04542061e+00 -1.71006982e+00 
 5.46742683e-03  9.27262658e+00  5.00149596e+00 -1.70855218e+00 
 5.46782683e-03  9.27399808e+00  4.95756635e+00 -1.70962661e+00 
 5.46822683e-03  9.27519129e+00  4.91363256e+00 -1.70808203e+00 
 5.46862683e-03  9.27620655e+00  4.86969525e+00 -1.70917552e+00 
 5.46902683e-03  9.27704420e+00  4.82575519e+00 -1.70760303e+00 
 5.46942683e-03  9.27770459e+00  4.78181305e+00 -1.70871595e+00 
 5.46982683e-03  9.27818806e+00  4.73786960e+00 -1.70711496e+00 
 5.47022683e-03  9.27849497e+00  4.69392551e+00 -1.70824886e+00 
 5.47062683e-03  9.27862566e+00  4.64998154e+00 -1.70661748e+00 
 5.47102683e-03  9.27858049e+00  4.60603834e+00 -1.70777277e+00 
 5.47142683e-03  9.27835982e+00  4.56209670e+00 -1.70611028e+00 
 5.47182683e-03  9.27796401e+00  4.51815725e+00 -1.70728778e+00 
 5.47222683e-03  9.27739341e+00  4.47422078e+00 -1.70559298e+00 
 5.47262683e-03  9.27664838e+00  4.43028792e+00 -1.70679359e+00 
 5.47302683e-03  9.27572930e+00  4.38635945e+00 -1.70506521e+00 
 5.47342683e-03  9.27463653e+00  4.34243600e+00 -1.70628987e+00 
 5.47382683e-03  9.27337043e+00  4.29851836e+00 -1.70452659e+00 
 5.47422683e-03  9.27193138e+00  4.25460715e+00 -1.70577629e+00 
 5.47462683e-03  9.27031975e+00  4.21070314e+00 -1.70397667e+00 
 5.47502683e-03  9.26853591e+00  4.16680697e+00 -1.70525248e+00 
 5.47542683e-03  9.26658025e+00  4.12291940e+00 -1.70341502e+00 
 5.47582683e-03  9.26445313e+00  4.07904107e+00 -1.70471805e+00 
 5.47622683e-03  9.26215495e+00  4.03517274e+00 -1.70284115e+00 
 5.47662683e-03  9.25968609e+00  3.99131503e+00 -1.70417260e+00 
 5.47702683e-03  9.25704692e+00  3.94746871e+00 -1.70225455e+00 
 5.47742683e-03  9.25423784e+00  3.90363440e+00 -1.70361570e+00 
 5.47782683e-03  9.25125924e+00  3.85981286e+00 -1.70165468e+00 
 5.47822683e-03  9.24811151e+00  3.81600472e+00 -1.70304687e+00 
 5.47862683e-03  9.24479503e+00  3.77221073e+00 -1.70104096e+00 
 5.47902683e-03  9.24131021e+00  3.72843150e+00 -1.70246564e+00 
 5.47942683e-03  9.23765744e+00  3.68466781e+00 -1.70041276e+00 
 5.47971342e-03  9.23493731e+00  3.65332269e+00 -1.70195593e+00 
 5.48000000e-03  9.23213133e+00  3.62198615e+00 -1.69995246e+00 
 5.48001000e-03  9.23203182e+00  3.62089286e+00 -1.70086557e+00 
 5.48003000e-03  9.23183258e+00  3.61870630e+00 -1.70087613e+00 
 5.48006500e-03  9.23148292e+00  3.61487991e+00 -1.70088914e+00 
 5.48010000e-03  9.23113198e+00  3.61105364e+00 -1.70090367e+00 
 5.48010700e-03  9.23106161e+00  3.61028840e+00 -1.70089651e+00 
 5.48012100e-03  9.23092078e+00  3.60875794e+00 -1.70088382e+00 
 5.48014900e-03  9.23063849e+00  3.60569708e+00 -1.70085801e+00 
 5.48020500e-03  9.23007147e+00  3.59957561e+00 -1.70080727e+00 
 5.48031700e-03  9.22892762e+00  3.58733372e+00 -1.70070646e+00 
 5.48054100e-03  9.22660073e+00  3.56285417e+00 -1.70050924e+00 
 5.48055616e-03  9.22644124e+00  3.56119762e+00 -1.70049518e+00 
 5.48058648e-03  9.22612179e+00  3.55788456e+00 -1.70046906e+00 
 5.48064712e-03  9.22548000e+00  3.55125877e+00 -1.70041615e+00 
 5.48076840e-03  9.22418498e+00  3.53801109e+00 -1.69595393e+00 
 5.48079481e-03  9.22390077e+00  3.53568218e+00  4.04365810e-01 
 5.48084762e-03  9.22333179e+00  3.53322038e+00  8.72010589e+00 
 5.48086083e-03  9.22318943e+00  3.53337920e+00  1.04260912e+01 
 5.48088723e-03  9.22290482e+00  3.53402095e+00  1.28805907e+01 
 5.48089383e-03  9.22283371e+00  3.53429306e+00  1.33447140e+01 
 5.48090704e-03  9.22269154e+00  3.53488871e+00  1.41236356e+01 
 5.48093344e-03  9.22240750e+00  3.53631688e+00  1.51383592e+01 
 5.48098626e-03  9.22184080e+00  3.53973047e+00  1.62330413e+01 
 5.48105590e-03  9.22109669e+00  3.54496070e+00  1.72290415e+01 
 5.48114030e-03  9.22020065e+00  3.55218135e+00  1.83242619e+01 
 5.48128527e-03  9.21867786e+00  3.56649311e+00  1.98584382e+01 
 5.48137210e-03  9.21777659e+00  3.57576559e+00  1.99359894e+01 
 5.48145614e-03  9.21691234e+00  3.58478116e+00  1.99546087e+01 
 5.48154372e-03  9.21602006e+00  3.59419092e+00  1.99652147e+01 
 5.48171890e-03  9.21426140e+00  3.61302938e+00  1.99735945e+01 
 5.48206924e-03  9.21084768e+00  3.65074276e+00  1.99808575e+01 
 5.48246924e-03  9.20711887e+00  3.69383541e+00  1.99834355e+01 
 5.48286924e-03  9.20356976e+00  3.73695118e+00  1.99851392e+01 
 5.48326924e-03  9.20020006e+00  3.78008517e+00  1.99856260e+01 
 5.48366924e-03  9.19700949e+00  3.82323464e+00  1.99863196e+01 
 5.48406924e-03  9.19399775e+00  3.86639792e+00  1.99863275e+01 
 5.48446924e-03  9.19116453e+00  3.90957365e+00  1.99866977e+01 
 5.48486924e-03  9.18850952e+00  3.95276076e+00  1.99865311e+01 
 5.48526924e-03  9.18603242e+00  3.99595826e+00  1.99867596e+01 
 5.48566924e-03  9.18373290e+00  4.03916526e+00  1.99865073e+01 
 5.48606924e-03  9.18161065e+00  4.08238093e+00  1.99866688e+01 
 5.48646924e-03  9.17966534e+00  4.12560446e+00  1.99863721e+01 
 5.48686924e-03  9.17789666e+00  4.16883507e+00  1.99864972e+01 
 5.48726924e-03  9.17630428e+00  4.21207201e+00  1.99861760e+01 
 5.48766924e-03  9.17488786e+00  4.25531454e+00  1.99862806e+01 
 5.48806924e-03  9.17364707e+00  4.29856193e+00  1.99859455e+01 
 5.48846924e-03  9.17258160e+00  4.34181344e+00  1.99860382e+01 
 5.48886924e-03  9.17169109e+00  4.38506836e+00  1.99856950e+01 
 5.48926924e-03  9.17097521e+00  4.42832598e+00  1.99857807e+01 
 5.48966924e-03  9.17043362e+00  4.47158558e+00  1.99854327e+01 
 5.49006924e-03  9.17006599e+00  4.51484648e+00  1.99855142e+01 
 5.49046924e-03  9.16987196e+00  4.55810796e+00  1.99851635e+01 
 5.49086924e-03  9.16985119e+00  4.60136933e+00  1.99852425e+01 
 5.49126924e-03  9.17000333e+00  4.64462988e+00  1.99848902e+01 
 5.49166924e-03  9.17032804e+00  4.68788893e+00  1.99849677e+01 
 5.49206924e-03  9.17082496e+00  4.73114579e+00  1.99846145e+01 
 5.49246924e-03  9.17149373e+00  4.77439977e+00  1.99846910e+01 
 5.49286924e-03  9.17233400e+00  4.81765017e+00  1.99843373e+01 
 5.49326924e-03  9.17334542e+00  4.86089631e+00  1.99844133e+01 
 5.49366924e-03  9.17452761e+00  4.90413751e+00  1.99840593e+01 
 5.49406924e-03  9.17588022e+00  4.94737308e+00  1.99841350e+01 
 5.49446924e-03  9.17740289e+00  4.99060235e+00  1.99837809e+01 
 5.49486924e-03  9.17909525e+00  5.03382463e+00  1.99838563e+01 
 5.49526924e-03  9.18095692e+00  5.07703924e+00  1.99835023e+01 
 5.49566924e-03  9.18298755e+00  5.12024551e+00  1.99835775e+01 
 5.49606924e-03  9.18518675e+00  5.16344276e+00  1.99832235e+01 
 5.49646924e-03  9.18755415e+00  5.20663033e+00  1.99832987e+01 
 5.49686924e-03  9.19008939e+00  5.24980753e+00  1.99829448e+01 
 5.49726924e-03  9.19279207e+00  5.29297369e+00  1.99830199e+01 
 5.49766924e-03  9.19566182e+00  5.33612816e+00  1.99826662e+01 
 5.49806924e-03  9.19869825e+00  5.37927025e+00  1.99827412e+01 
 5.49846924e-03  9.20190099e+00  5.42239931e+00  1.99823876e+01 
 5.49886924e-03  9.20526965e+00  5.46551467e+00  1.99824627e+01 
 5.49926924e-03  9.20880384e+00  5.50861567e+00  1.99821093e+01 
 5.49966924e-03  9.21250317e+00  5.55170164e+00  1.99821843e+01 
 5.49988462e-03  9.21456334e+00  5.57489483e+00  1.99818953e+01 
 5.50010000e-03  9.21667122e+00  5.59808336e+00  1.99820345e+01 
 5.50011000e-03  9.21677030e+00  5.59915988e+00  1.99819653e+01 
 5.50013000e-03  9.21696866e+00  5.60131290e+00  1.99820084e+01 
 5.50016500e-03  9.21731678e+00  5.60508059e+00  1.99819339e+01 
 5.50020000e-03  9.21766616e+00  5.60884810e+00  1.99816351e+01 
 5.50020689e-03  9.21773508e+00  5.60958940e+00  1.99815040e+01 
 5.50022066e-03  9.21787301e+00  5.61107198e+00  1.99812421e+01 
 5.50024821e-03  9.21814947e+00  5.61403697e+00  1.99806825e+01 
 5.50030331e-03  9.21870472e+00  5.61996621e+00  1.99793925e+01 
 5.50041350e-03  9.21982457e+00  5.63182109e+00  1.99758260e+01 
 5.50063388e-03  9.22210154e+00  5.65550291e+00  1.99574203e+01 
 5.50085059e-03  9.22438778e+00  5.67769295e+00  1.89680554e+01 
 5.50105353e-03  9.22656038e+00  5.68890240e+00  1.05299512e+01 
 5.50124626e-03  9.22862343e+00  5.67961470e+00 -1.71303317e+00 
 5.50142292e-03  9.23048755e+00  5.66028385e+00 -1.71201983e+00 
 5.50161978e-03  9.23252260e+00  5.63873973e+00 -1.71285273e+00 
 5.50182713e-03  9.23461811e+00  5.61604347e+00 -1.71160164e+00 
 5.50222713e-03  9.23852155e+00  5.57224885e+00 -1.71256926e+00 
 5.50262713e-03  9.24224216e+00  5.52843979e+00 -1.71119983e+00 
 5.50302713e-03  9.24578025e+00  5.48461677e+00 -1.71228408e+00 
 5.50342713e-03  9.24913613e+00  5.44078056e+00 -1.71090613e+00 
 5.50382713e-03  9.25231011e+00  5.39693212e+00 -1.71186950e+00 
 5.50422713e-03  9.25530251e+00  5.35307222e+00 -1.71046733e+00 
 5.50462713e-03  9.25811364e+00  5.30920153e+00 -1.71146053e+00 
 5.50502713e-03  9.26074383e+00  5.26532082e+00 -1.71003538e+00 
 5.50542713e-03  9.26319339e+00  5.22143079e+00 -1.71104273e+00 
 5.50582713e-03  9.26546266e+00  5.17753221e+00 -1.70959395e+00 
 5.50622713e-03  9.26755196e+00  5.13362575e+00 -1.71061795e+00 
 5.50662713e-03  9.26946163e+00  5.08971220e+00 -1.70914485e+00 
 5.50702713e-03  9.27119198e+00  5.04579246e+00 -1.71007135e+00 
 5.50742713e-03  9.27274337e+00  5.00186734e+00 -1.70855449e+00 
 5.50782713e-03  9.27411612e+00  4.95793725e+00 -1.70962817e+00 
 5.50822713e-03  9.27531057e+00  4.91400298e+00 -1.70808438e+00 
 5.50862713e-03  9.27632707e+00  4.87006518e+00 -1.70917710e+00 
 5.50902713e-03  9.27716595e+00  4.82612463e+00 -1.70760542e+00 
 5.50942713e-03  9.27782757e+00  4.78218199e+00 -1.70871755e+00 
 5.50982713e-03  9.27831227e+00  4.73823804e+00 -1.70711739e+00 
 5.51022713e-03  9.27862040e+00  4.69429344e+00 -1.70825049e+00 
 5.51062713e-03  9.27875232e+00  4.65034896e+00 -1.70661996e+00 
 5.51102713e-03  9.27870836e+00  4.60640525e+00 -1.70777441e+00 
 5.51142713e-03  9.27848890e+00  4.56246308e+00 -1.70611279e+00 
 5.51182713e-03  9.27809429e+00  4.51852311e+00 -1.70728945e+00 
 5.51222713e-03  9.27752489e+00  4.47458610e+00 -1.70559554e+00 
 5.51262713e-03  9.27678106e+00  4.43065270e+00 -1.70679529e+00 
 5.51302713e-03  9.27586317e+00  4.38672369e+00 -1.70506782e+00 
 5.51342713e-03  9.27477158e+00  4.34279970e+00 -1.70629160e+00 
 5.51382713e-03  9.27350667e+00  4.29888150e+00 -1.70452924e+00 
 5.51422713e-03  9.27206880e+00  4.25496974e+00 -1.70577805e+00 
 5.51462713e-03  9.27045834e+00  4.21106517e+00 -1.70397937e+00 
 5.51502713e-03  9.26867567e+00  4.16716843e+00 -1.70525426e+00 
 5.51542713e-03  9.26672117e+00  4.12328030e+00 -1.70341777e+00 
 5.51582713e-03  9.26459522e+00  4.07940139e+00 -1.70471987e+00 
 5.51622713e-03  9.26229819e+00  4.03553247e+00 -1.70284396e+00 
 5.51662713e-03  9.25983048e+00  3.99167418e+00 -1.70417445e+00 
 5.51702713e-03  9.25719246e+00  3.94782727e+00 -1.70225742e+00 
 5.51742713e-03  9.25438452e+00  3.90399236e+00 -1.70361757e+00 
 5.51782713e-03  9.25140705e+00  3.86017023e+00 -1.70165761e+00 
 5.51822713e-03  9.24826045e+00  3.81636148e+00 -1.70304878e+00 
 5.51862713e-03  9.24494510e+00  3.77256689e+00 -1.70104394e+00 
 5.51902713e-03  9.24146140e+00  3.72878705e+00 -1.70246759e+00 
 5.51942713e-03  9.23780975e+00  3.68502274e+00 -1.70041580e+00 
 5.51971357e-03  9.23509188e+00  3.65369373e+00 -1.70195802e+00 
 5.52000000e-03  9.23228824e+00  3.62237329e+00 -1.69995581e+00 
 5.52001000e-03  9.23218876e+00  3.62127998e+00 -1.70086834e+00 
 5.52003000e-03  9.23198959e+00  3.61909339e+00 -1.70087889e+00 
 5.52006500e-03  9.23164003e+00  3.61526695e+00 -1.70089190e+00 
 5.52010000e-03  9.23128920e+00  3.61144062e+00 -1.70090643e+00 
 5.52010700e-03  9.23121886e+00  3.61067537e+00 -1.70089927e+00 
 5.52012100e-03  9.23107806e+00  3.60914488e+00 -1.70088658e+00 
 5.52014900e-03  9.23079586e+00  3.60608398e+00 -1.70086078e+00 
 5.52020500e-03  9.23022901e+00  3.59996242e+00 -1.70081004e+00 
 5.52031700e-03  9.22908551e+00  3.58772036e+00 -1.70070924e+00 
 5.52054100e-03  9.22675931e+00  3.56324044e+00 -1.70051203e+00 
 5.52055616e-03  9.22659987e+00  3.56158386e+00 -1.70049798e+00 
 5.52058648e-03  9.22628050e+00  3.55827076e+00 -1.70047186e+00 
 5.52064712e-03  9.22563891e+00  3.55164487e+00 -1.70041895e+00 
 5.52076840e-03  9.22434425e+00  3.53839699e+00 -1.69595718e+00 
 5.52079481e-03  9.22406010e+00  3.53606788e+00  4.04567915e-01 
 5.52084763e-03  9.22349123e+00  3.53360601e+00  8.72078097e+00 
 5.52086083e-03  9.22334890e+00  3.53376491e+00  1.04267961e+01 
 5.52088724e-03  9.22306434e+00  3.53440685e+00  1.28812005e+01 
 5.52089385e-03  9.22299325e+00  3.53467901e+00  1.33452853e+01 
 5.52090705e-03  9.22285111e+00  3.53527477e+00  1.41241248e+01 
 5.52093346e-03  9.22256712e+00  3.53670314e+00  1.51387118e+01 
 5.52098628e-03  9.22200053e+00  3.54011712e+00  1.62333374e+01 
 5.52105592e-03  9.22125666e+00  3.54534722e+00  1.72292633e+01 
 5.52114033e-03  9.22036070e+00  3.55256942e+00  1.83246933e+01 
 5.52128531e-03  9.21883827e+00  3.56688224e+00  1.98585141e+01 
 5.52137215e-03  9.21793722e+00  3.57615500e+00  1.99359995e+01 
 5.52145619e-03  9.21707322e+00  3.58517064e+00  1.99546119e+01 
 5.52154376e-03  9.21618135e+00  3.59457878e+00  1.99652136e+01 
 5.52171890e-03  9.21442350e+00  3.61341399e+00  1.99735922e+01 
 5.52206919e-03  9.21101137e+00  3.65112087e+00  1.99808548e+01 
 5.52246919e-03  9.20728374e+00  3.69421286e+00  1.99834337e+01 
 5.52286919e-03  9.20373580e+00  3.73732796e+00  1.99851375e+01 
 5.52326919e-03  9.20036728e+00  3.78046128e+00  1.99856246e+01 
 5.52366919e-03  9.19717787e+00  3.82361007e+00  1.99863181e+01 
 5.52406919e-03  9.19416729e+00  3.86677267e+00  1.99863263e+01 
 5.52446919e-03  9.19133523e+00  3.90994771e+00  1.99866963e+01 
 5.52486919e-03  9.18868138e+00  3.95313413e+00  1.99865299e+01 
 5.52526919e-03  9.18620542e+00  3.99633093e+00  1.99867583e+01 
 5.52566919e-03  9.18390705e+00  4.03953724e+00  1.99865061e+01 
 5.52606919e-03  9.18178593e+00  4.08275220e+00  1.99866675e+01 
 5.52646919e-03  9.17984176e+00  4.12597502e+00  1.99863709e+01 
 5.52686919e-03  9.17807420e+00  4.16920492e+00  1.99864959e+01 
 5.52726919e-03  9.17648294e+00  4.21244115e+00  1.99861749e+01 
 5.52766919e-03  9.17506764e+00  4.25568296e+00  1.99862794e+01 
 5.52806919e-03  9.17382797e+00  4.29892961e+00  1.99859444e+01 
 5.52846919e-03  9.17276359e+00  4.34218039e+00  1.99860369e+01 
 5.52886919e-03  9.17187419e+00  4.38543458e+00  1.99856939e+01 
 5.52926919e-03  9.17115940e+00  4.42869146e+00  1.99857794e+01 
 5.52966919e-03  9.17061891e+00  4.47195032e+00  1.99854316e+01 
 5.53006919e-03  9.17025236e+00  4.51521047e+00  1.99855130e+01 
 5.53046919e-03  9.17005941e+00  4.55847120e+00  1.99851624e+01 
 5.53086919e-03  9.17003972e+00  4.60173181e+00  1.99852413e+01 
 5.53126919e-03  9.17019293e+00  4.64499160e+00  1.99848891e+01 
 5.53166919e-03  9.17051870e+00  4.68824989e+00  1.99849665e+01 
 5.53206919e-03  9.17101668e+00  4.73150598e+00  1.99846134e+01 
 5.53246919e-03  9.17168651e+00  4.77475918e+00  1.99846898e+01 
 5.53286919e-03  9.17252783e+00  4.81800880e+00  1.99843362e+01 
 5.53326919e-03  9.17354029e+00  4.86125416e+00  1.99844121e+01 
 5.53366919e-03  9.17472352e+00  4.90449458e+00  1.99840583e+01 
 5.53406919e-03  9.17607717e+00  4.94772936e+00  1.99841337e+01 
 5.53446919e-03  9.17760086e+00  4.99095783e+00  1.99837798e+01 
 5.53486919e-03  9.17929424e+00  5.03417931e+00  1.99838551e+01 
 5.53526919e-03  9.18115694e+00  5.07739312e+00  1.99835012e+01 
 5.53566919e-03  9.18318857e+00  5.12059858e+00  1.99835763e+01 
 5.53606919e-03  9.18538878e+00  5.16379503e+00  1.99832225e+01 
 5.53646919e-03  9.18775719e+00  5.20698177e+00  1.99832975e+01 
 5.53686919e-03  9.19029342e+00  5.25015815e+00  1.99829437e+01 
 5.53726919e-03  9.19299709e+00  5.29332350e+00  1.99830187e+01 
 5.53766919e-03  9.19586783e+00  5.33647714e+00  1.99826651e+01 
 5.53806919e-03  9.19890525e+00  5.37961840e+00  1.99827401e+01 
 5.53846919e-03  9.20210896e+00  5.42274663e+00  1.99823866e+01 
 5.53886919e-03  9.20547859e+00  5.46586115e+00  1.99824615e+01 
 5.53926919e-03  9.20901374e+00  5.50896130e+00  1.99821082e+01 
 5.53966919e-03  9.21271403e+00  5.55204643e+00  1.99821832e+01 
 5.53988460e-03  9.21477495e+00  5.57524173e+00  1.99818942e+01 
 5.54010000e-03  9.21688359e+00  5.59843239e+00  1.99820333e+01 
 5.54011000e-03  9.21698269e+00  5.59950889e+00  1.99819642e+01 
 5.54013000e-03  9.21718110e+00  5.60166187e+00  1.99820073e+01 
 5.54016500e-03  9.21752930e+00  5.60542948e+00  1.99819327e+01 
 5.54020000e-03  9.21787877e+00  5.60919691e+00  1.99816339e+01 
 5.54020689e-03  9.21794772e+00  5.60993840e+00  1.99815028e+01 
 5.54022067e-03  9.21808573e+00  5.61142134e+00  1.99812408e+01 
 5.54024822e-03  9.21836233e+00  5.61438707e+00  1.99806810e+01 
 5.54030333e-03  9.21891786e+00  5.62031777e+00  1.99793904e+01 
 5.54041355e-03  9.22003828e+00  5.63217559e+00  1.99758222e+01 
 5.54063400e-03  9.22231641e+00  5.65586323e+00  1.99573977e+01 
 5.54085071e-03  9.22460321e+00  5.67804975e+00  1.89651946e+01 
 5.54105368e-03  9.22677658e+00  5.68925273e+00  1.05254480e+01 
 5.54124641e-03  9.22884022e+00  5.67995970e+00 -1.71303450e+00 
 5.54142309e-03  9.23070488e+00  5.66062724e+00 -1.71202139e+00 
 5.54162003e-03  9.23274122e+00  5.63907374e+00 -1.71285396e+00 
 5.54182742e-03  9.23483756e+00  5.61637302e+00 -1.71160349e+00 
 5.54222742e-03  9.23874188e+00  5.57257751e+00 -1.71257048e+00 
 5.54262742e-03  9.24246337e+00  5.52876756e+00 -1.71120169e+00 
 5.54302742e-03  9.24600232e+00  5.48494365e+00 -1.71228519e+00 
 5.54342742e-03  9.24935906e+00  5.44110655e+00 -1.71090787e+00 
 5.54382742e-03  9.25253390e+00  5.39725720e+00 -1.71187064e+00 
 5.54422742e-03  9.25552714e+00  5.35339640e+00 -1.71046911e+00 
 5.54462742e-03  9.25833912e+00  5.30952481e+00 -1.71146167e+00 
 5.54502742e-03  9.26097015e+00  5.26564319e+00 -1.71003717e+00 
 5.54542742e-03  9.26342055e+00  5.22175225e+00 -1.71104388e+00 
 5.54582742e-03  9.26569065e+00  5.17785275e+00 -1.70959576e+00 
 5.54622742e-03  9.26778077e+00  5.13394537e+00 -1.71061911e+00 
 5.54662742e-03  9.26969125e+00  5.09003090e+00 -1.70914669e+00 
 5.54702742e-03  9.27142242e+00  5.04611023e+00 -1.71007264e+00 
 5.54742742e-03  9.27297461e+00  5.00218418e+00 -1.70855650e+00 
 5.54782742e-03  9.27434816e+00  4.95825316e+00 -1.70962947e+00 
 5.54822742e-03  9.27554341e+00  4.91431795e+00 -1.70808641e+00 
 5.54862742e-03  9.27656070e+00  4.87037921e+00 -1.70917840e+00 
 5.54902742e-03  9.27740038e+00  4.82643771e+00 -1.70760748e+00 
 5.54942742e-03  9.27806278e+00  4.78249414e+00 -1.70871887e+00 
 5.54982742e-03  9.27854825e+00  4.73854924e+00 -1.70711948e+00 
 5.55022742e-03  9.27885715e+00  4.69460368e+00 -1.70825182e+00 
 5.55062742e-03  9.27898983e+00  4.65065824e+00 -1.70662207e+00 
 5.55102742e-03  9.27894664e+00  4.60671357e+00 -1.70777576e+00 
 5.55142742e-03  9.27872793e+00  4.56277044e+00 -1.70611494e+00 
 5.55182742e-03  9.27833407e+00  4.51882951e+00 -1.70729082e+00 
 5.55222742e-03  9.27776541e+00  4.47489153e+00 -1.70559772e+00 
 5.55262742e-03  9.27702232e+00  4.43095717e+00 -1.70679667e+00 
 5.55302742e-03  9.27610516e+00  4.38702718e+00 -1.70507003e+00 
 5.55342742e-03  9.27501430e+00  4.34310221e+00 -1.70629300e+00 
 5.55382742e-03  9.27375011e+00  4.29918304e+00 -1.70453149e+00 
 5.55422742e-03  9.27231295e+00  4.25527029e+00 -1.70577946e+00 
 5.55462742e-03  9.27070320e+00  4.21136473e+00 -1.70398166e+00 
 5.55502742e-03  9.26892124e+00  4.16746701e+00 -1.70525569e+00 
 5.55542742e-03  9.26696744e+00  4.12357788e+00 -1.70342009e+00 
 5.55582742e-03  9.26484219e+00  4.07969798e+00 -1.70472131e+00 
