 time            v(vout)         @l1[i]          v(ns1)         
 3.77269999e-03  1.00001915e+01  1.18394792e+00  1.99960118e+01 
 3.77309999e-03  1.00010070e+01  1.22392996e+00  1.99962093e+01 
 3.77349999e-03  1.00019821e+01  1.26390791e+00  1.99957542e+01 
 3.77389999e-03  1.00031167e+01  1.30388113e+00  1.99959514e+01 
 3.77429999e-03  1.00044106e+01  1.34384897e+00  1.99954965e+01 
 3.77469999e-03  1.00058639e+01  1.38381080e+00  1.99956936e+01 
 3.77509999e-03  1.00074764e+01  1.42376598e+00  1.99952387e+01 
 3.77549999e-03  1.00092480e+01  1.46371388e+00  1.99954357e+01 
 3.77589999e-03  1.00111786e+01  1.50365386e+00  1.99949810e+01 
 3.77629999e-03  1.00132682e+01  1.54358529e+00  1.99951779e+01 
 3.77669999e-03  1.00155166e+01  1.58350752e+00  1.99947234e+01 
 3.77709999e-03  1.00179238e+01  1.62341993e+00  1.99949202e+01 
 3.77749999e-03  1.00204896e+01  1.66332187e+00  1.99944659e+01 
 3.77789999e-03  1.00232139e+01  1.70321272e+00  1.99946626e+01 
 3.77829999e-03  1.00260967e+01  1.74309184e+00  1.99942085e+01 
 3.77869999e-03  1.00291377e+01  1.78295860e+00  1.99944051e+01 
 3.77909999e-03  1.00323370e+01  1.82281236e+00  1.99939512e+01 
 3.77949999e-03  1.00356943e+01  1.86265250e+00  1.99941478e+01 
 3.77979999e-03  1.00383160e+01  1.89252390e+00  1.99937263e+01 
 3.78010000e-03  1.00410265e+01  1.92238701e+00  1.99939549e+01 
 3.78011000e-03  1.00411185e+01  1.92338228e+00  1.99938408e+01 
 3.78013000e-03  1.00413025e+01  1.92537281e+00  1.99939242e+01 
 3.78016500e-03  1.00416256e+01  1.92885619e+00  1.99940224e+01 
 3.78018250e-03  1.00417875e+01  1.93059785e+00  1.99940426e+01 
 3.78020000e-03  1.00419498e+01  1.93233948e+00  1.99940452e+01 
 3.78020350e-03  1.00419823e+01  1.93268780e+00  1.99940223e+01 
 3.78021050e-03  1.00420473e+01  1.93338444e+00  1.99939766e+01 
 3.78022450e-03  1.00421775e+01  1.93477769e+00  1.99938821e+01 
 3.78025250e-03  1.00424385e+01  1.93756411e+00  1.99936804e+01 
 3.78030850e-03  1.00429627e+01  1.94313652e+00  1.99932159e+01 
 3.78042050e-03  1.00440203e+01  1.95427950e+00  1.99919306e+01 
 3.78064450e-03  1.00461728e+01  1.97655276e+00  1.99851012e+01 
 3.78085793e-03  1.00482687e+01  1.99690365e+00  1.91795199e+01 
 3.78105990e-03  1.00502824e+01  2.00698329e+00  1.09002512e+01 
 3.78124214e-03  1.00521003e+01  1.99841800e+00 -1.98219419e-01 
 3.78141525e-03  1.00538042e+01  1.98067514e+00 -1.94416933e-01 
 3.78160419e-03  1.00556284e+01  1.96130706e+00 -1.97778353e-01 
 3.78180471e-03  1.00575241e+01  1.94074900e+00 -1.93919911e-01 
 3.78220471e-03  1.00611813e+01  1.89972944e+00 -1.97150777e-01 
 3.78260471e-03  1.00646730e+01  1.85869790e+00 -1.92764214e-01 
 3.78300471e-03  1.00679992e+01  1.81765501e+00 -1.96009881e-01 
 3.78340471e-03  1.00711598e+01  1.77660164e+00 -1.91518584e-01 
 3.78380471e-03  1.00741551e+01  1.73553815e+00 -1.94909706e-01 
 3.78420471e-03  1.00769848e+01  1.69446565e+00 -1.90201101e-01 
 3.78460471e-03  1.00796492e+01  1.65338446e+00 -1.93757445e-01 
 3.78500471e-03  1.00821482e+01  1.61229574e+00 -1.88809415e-01 
 3.78540471e-03  1.00844819e+01  1.57119976e+00 -1.92550607e-01 
 3.78580471e-03  1.00866502e+01  1.53009771e+00 -1.87337723e-01 
 3.78620471e-03  1.00886534e+01  1.48898986e+00 -1.91285548e-01 
 3.78660471e-03  1.00904913e+01  1.44787745e+00 -1.85777522e-01 
 3.78700471e-03  1.00921640e+01  1.40676066e+00 -1.89957464e-01 
 3.78740471e-03  1.00936716e+01  1.36564096e+00 -1.84061665e-01 
 3.78780471e-03  1.00950142e+01  1.32451854e+00 -1.88462144e-01 
 3.78820471e-03  1.00961918e+01  1.28339465e+00 -1.82275697e-01 
 3.78860471e-03  1.00972045e+01  1.24226938e+00 -1.86961754e-01 
 3.78900471e-03  1.00980522e+01  1.20114423e+00 -1.80357196e-01 
 3.78940471e-03  1.00987352e+01  1.16001920e+00 -1.85368944e-01 
 3.78980471e-03  1.00992534e+01  1.11889592e+00 -1.78285099e-01 
 3.79020471e-03  1.00996070e+01  1.07777428e+00 -1.83670735e-01 
 3.79060471e-03  1.00997960e+01  1.03665607e+00 -1.76032865e-01 
 3.79100471e-03  1.00998205e+01  9.95541064e-01 -1.81853952e-01 
 3.79140471e-03  1.00996805e+01  9.54431222e-01 -1.73566407e-01 
 3.79180471e-03  1.00993762e+01  9.13326175e-01 -1.79900154e-01 
 3.79220471e-03  1.00989077e+01  8.72228125e-01 -1.70840944e-01 
 3.79260471e-03  1.00982750e+01  8.31136504e-01 -1.77787107e-01 
 3.79300471e-03  1.00974782e+01  7.90053831e-01 -1.67796058e-01 
 3.79340471e-03  1.00965174e+01  7.48979275e-01 -1.75486654e-01 
 3.79380471e-03  1.00953929e+01  7.07915786e-01 -1.64347566e-01 
 3.79420471e-03  1.00941045e+01  6.66862171e-01 -1.72962434e-01 
 3.79460471e-03  1.00926525e+01  6.25822010e-01 -1.60361112e-01 
 3.79500471e-03  1.00910370e+01  5.84793575e-01 -1.70166562e-01 
 3.79540471e-03  1.00892581e+01  5.43781335e-01 -1.55658376e-01 
 3.79580471e-03  1.00873159e+01  5.02782806e-01 -1.67032088e-01 
 3.79620471e-03  1.00852106e+01  4.61803863e-01 -1.49913022e-01 
 3.79660471e-03  1.00829423e+01  4.20840794e-01 -1.63468461e-01 
 3.79700471e-03  1.00805110e+01  3.79901895e-01 -1.42527983e-01 
 3.79740471e-03  1.00779171e+01  3.38981314e-01 -1.59334068e-01 
 3.79780471e-03  1.00751607e+01  2.98092110e-01 -1.32190293e-01 
 3.79820471e-03  1.00722418e+01  2.57224089e-01 -1.54417693e-01 
 3.79860471e-03  1.00691608e+01  2.16403047e-01 -1.14700604e-01 
 3.79900471e-03  1.00659178e+01  1.75606815e-01 -1.48337078e-01 
 3.79940471e-03  1.00625133e+01  1.34986211e-01 -3.35335639e-02 
 3.79970236e-03  1.00598755e+01  1.04779188e-01 -1.41471371e-01 
 3.80000000e-03  1.00571624e+01  8.38768199e-02  6.21331199e+00 
 3.80001000e-03  1.00570701e+01  8.34175663e-02  5.46453379e+00 
 3.80003000e-03  1.00568856e+01  8.23432432e-02  3.90619056e+00 
 3.80006500e-03  1.00565619e+01  7.96757204e-02  9.64269776e-01 
 3.80010000e-03  1.00562373e+01  7.63029820e-02 -1.24261421e-01 
 3.80010700e-03  1.00561722e+01  7.55908186e-02 -1.17591106e-01 
 3.80012100e-03  1.00560419e+01  7.41665693e-02 -1.16613804e-01 
 3.80014900e-03  1.00557807e+01  7.13183299e-02 -1.16130330e-01 
 3.80020500e-03  1.00552559e+01  6.56229166e-02 -1.13595166e-01 
 3.80031700e-03  1.00541969e+01  5.42366282e-02 -1.09609800e-01 
 3.80054100e-03  1.00520410e+01  3.14865388e-02 -9.67321614e-02 
 3.80055619e-03  1.00518929e+01  2.99451023e-02 -9.60733068e-02 
 3.80058657e-03  1.00515961e+01  2.68626040e-02 -9.39022003e-02 
 3.80064733e-03  1.00509999e+01  2.07001134e-02 -8.87174723e-02 
 3.80076884e-03  1.00497972e+01  9.93647803e-03  2.47405827e+00 
 3.80078500e-03  1.00496363e+01  9.06335633e-03  4.64670897e+00 
 3.80081732e-03  1.00493142e+01  8.07848057e-03  9.35777369e+00 
 3.80082540e-03  1.00492337e+01  8.11218216e-03  1.04663284e+01 
 3.80084156e-03  1.00490726e+01  8.32654236e-03  1.22849243e+01 
 3.80087389e-03  1.00487507e+01  9.41237807e-03  1.45321128e+01 
 3.80093853e-03  1.00481084e+01  1.28974450e-02  1.63476436e+01 
 3.80101143e-03  1.00473871e+01  1.79059252e-02  1.74879960e+01 
 3.80107771e-03  1.00467347e+01  2.31394575e-02  1.83970523e+01 
 3.80120006e-03  1.00455408e+01  3.43106746e-02  1.99570272e+01 
 3.80128279e-03  1.00447415e+01  4.25281622e-02  1.99992706e+01 
 3.80135987e-03  1.00440030e+01  5.02007312e-02  1.99970152e+01 
 3.80144781e-03  1.00431677e+01  5.89552283e-02  1.99995332e+01 
 3.80162370e-03  1.00415205e+01  7.64676904e-02  1.99984760e+01 
 3.80197547e-03  1.00383194e+01  1.11501152e-01  1.99995385e+01 
 3.80237547e-03  1.00348304e+01  1.51351726e-01  1.99988986e+01 
 3.80277547e-03  1.00315023e+01  1.91215621e-01  1.99993815e+01 
 3.80317547e-03  1.00283350e+01  2.31092366e-01  1.99988283e+01 
 3.80357547e-03  1.00253284e+01  2.70981065e-01  1.99991844e+01 
 3.80397547e-03  1.00224825e+01  3.10881136e-01  1.99986621e+01 
 3.80437547e-03  1.00197974e+01  3.50791835e-01  1.99989672e+01 
 3.80477547e-03  1.00172730e+01  3.90712544e-01  1.99984578e+01 
 3.80517547e-03  1.00149093e+01  4.30642570e-01  1.99987371e+01 
 3.80557547e-03  1.00127062e+01  4.70581279e-01  1.99982333e+01 
 3.80597547e-03  1.00106638e+01  5.10528002e-01  1.99984980e+01 
 3.80637547e-03  1.00087819e+01  5.50482100e-01  1.99979967e+01 
 3.80677547e-03  1.00070606e+01  5.90442915e-01  1.99982528e+01 
 3.80717547e-03  1.00054998e+01  6.30409806e-01  1.99977533e+01 
 3.80757547e-03  1.00040994e+01  6.70382120e-01  1.99980026e+01 
 3.80797547e-03  1.00028595e+01  7.10359215e-01  1.99975038e+01 
 3.80837547e-03  1.00017800e+01  7.50340444e-01  1.99977504e+01 
 3.80877547e-03  1.00008608e+01  7.90325166e-01  1.99972512e+01 
 3.80917547e-03  1.00001019e+01  8.30312735e-01  1.99974960e+01 
 3.80957547e-03  9.99950318e+00  8.70302510e-01  1.99969967e+01 
 3.80997547e-03  9.99906466e+00  9.10293848e-01  1.99972403e+01 
 3.81037547e-03  9.99878625e+00  9.50286109e-01  1.99967408e+01 
 3.81077547e-03  9.99866789e+00  9.90278650e-01  1.99969837e+01 
 3.81117547e-03  9.99870951e+00  1.03027083e+00  1.99964841e+01 
 3.81157547e-03  9.99891106e+00  1.07026201e+00  1.99967265e+01 
 3.81197547e-03  9.99927245e+00  1.11025155e+00  1.99962270e+01 
 3.81237547e-03  9.99979361e+00  1.15023881e+00  1.99964690e+01 
 3.81277547e-03  1.00004745e+01  1.19022315e+00  1.99959695e+01 
 3.81317547e-03  1.00013150e+01  1.23020393e+00  1.99962112e+01 
 3.81357547e-03  1.00023150e+01  1.27018052e+00  1.99957119e+01 
 3.81397547e-03  1.00034745e+01  1.31015227e+00  1.99959533e+01 
 3.81437547e-03  1.00047934e+01  1.35011855e+00  1.99954541e+01 
 3.81477547e-03  1.00062716e+01  1.39007872e+00  1.99956954e+01 
 3.81517547e-03  1.00079090e+01  1.43003214e+00  1.99951964e+01 
 3.81557547e-03  1.00097055e+01  1.46997818e+00  1.99954376e+01 
 3.81597547e-03  1.00116610e+01  1.50991620e+00  1.99949387e+01 
 3.81637547e-03  1.00137754e+01  1.54984556e+00  1.99951798e+01 
 3.81677547e-03  1.00160487e+01  1.58976564e+00  1.99946811e+01 
 3.81717547e-03  1.00184807e+01  1.62967579e+00  1.99949221e+01 
 3.81757547e-03  1.00210713e+01  1.66957537e+00  1.99944236e+01 
 3.81797547e-03  1.00238204e+01  1.70946377e+00  1.99946645e+01 
 3.81837547e-03  1.00267279e+01  1.74934033e+00  1.99941663e+01 
 3.81877547e-03  1.00297936e+01  1.78920443e+00  1.99944070e+01 
 3.81917547e-03  1.00330176e+01  1.82905544e+00  1.99939090e+01 
 3.81957547e-03  1.00363996e+01  1.86889273e+00  1.99941498e+01 
 3.81983774e-03  1.00387028e+01  1.89500458e+00  1.99936963e+01 
 3.82010000e-03  1.00410738e+01  1.92111009e+00  1.99939811e+01 
 3.82011000e-03  1.00411656e+01  1.92210535e+00  1.99938450e+01 
 3.82013000e-03  1.00413494e+01  1.92409588e+00  1.99939283e+01 
 3.82016065e-03  1.00416318e+01  1.92714599e+00  1.99940181e+01 
 3.82018032e-03  1.00418136e+01  1.92910427e+00  1.99940452e+01 
 3.82020000e-03  1.00419958e+01  1.93106252e+00  1.99940495e+01 
 3.82020394e-03  1.00420323e+01  1.93145416e+00  1.99940238e+01 
 3.82021181e-03  1.00421053e+01  1.93223744e+00  1.99939723e+01 
 3.82022755e-03  1.00422515e+01  1.93380397e+00  1.99938654e+01 
 3.82025903e-03  1.00425447e+01  1.93693692e+00  1.99936352e+01 
 3.82032200e-03  1.00431339e+01  1.94320229e+00  1.99930944e+01 
 3.82044793e-03  1.00443240e+01  1.95573057e+00  1.99915132e+01 
 3.82066023e-03  1.00463659e+01  1.97683901e+00  1.99840145e+01 
 3.82086843e-03  1.00484102e+01  1.99643209e+00  1.89321340e+01 
 3.82106580e-03  1.00503765e+01  2.00596261e+00  1.08241102e+01 
 3.82124900e-03  1.00522021e+01  1.99728231e+00 -1.98036842e-01 
 3.82141906e-03  1.00538742e+01  1.97985249e+00 -1.94601643e-01 
 3.82161028e-03  1.00557187e+01  1.96025038e+00 -1.97582505e-01 
 3.82181042e-03  1.00576087e+01  1.93973077e+00 -1.94099536e-01 
 3.82221042e-03  1.00612618e+01  1.89871100e+00 -1.96912255e-01 
 3.82261042e-03  1.00647494e+01  1.85767925e+00 -1.92951546e-01 
 3.82301042e-03  1.00680714e+01  1.81663611e+00 -1.95798941e-01 
 3.82341042e-03  1.00712280e+01  1.77558248e+00 -1.91715344e-01 
 3.82381042e-03  1.00742191e+01  1.73451878e+00 -1.94688816e-01 
 3.82421042e-03  1.00770448e+01  1.69344606e+00 -1.90407041e-01 
 3.82461042e-03  1.00797051e+01  1.65236470e+00 -1.93524383e-01 
 3.82501042e-03  1.00822000e+01  1.61127579e+00 -1.89025357e-01 
 3.82541042e-03  1.00845295e+01  1.57017967e+00 -1.92303659e-01 
 3.82581042e-03  1.00866938e+01  1.52907749e+00 -1.87564566e-01 
 3.82621042e-03  1.00886928e+01  1.48796954e+00 -1.91022608e-01 
 3.82661042e-03  1.00905266e+01  1.44685702e+00 -1.86016246e-01 
 3.82701042e-03  1.00921953e+01  1.40574020e+00 -1.89675855e-01 
 3.82741042e-03  1.00936988e+01  1.36462032e+00 -1.84369875e-01 
 3.82781042e-03  1.00950373e+01  1.32349772e+00 -1.88194662e-01 
 3.82821042e-03  1.00962108e+01  1.28237370e+00 -1.82565849e-01 
 3.82861042e-03  1.00972194e+01  1.24124835e+00 -1.86678261e-01 
 3.82901042e-03  1.00980630e+01  1.20012309e+00 -1.80669373e-01 
 3.82941042e-03  1.00987419e+01  1.15899801e+00 -1.85067329e-01 
 3.82981042e-03  1.00992561e+01  1.11787463e+00 -1.78622922e-01 
 3.83021042e-03  1.00996056e+01  1.07675296e+00 -1.83349051e-01 
 3.83061042e-03  1.00997905e+01  1.03563467e+00 -1.76400919e-01 
 3.83101042e-03  1.00998108e+01  9.94519649e-01 -1.81508875e-01 
 3.83141042e-03  1.00996668e+01  9.53409734e-01 -1.73970608e-01 
 3.83181042e-03  1.00993584e+01  9.12304687e-01 -1.79528007e-01 
 3.83221042e-03  1.00988858e+01  8.71206564e-01 -1.71289095e-01 
 3.83261042e-03  1.00982490e+01  8.30114950e-01 -1.77383272e-01 
 3.83301042e-03  1.00974482e+01  7.89032191e-01 -1.68298711e-01 
 3.83341042e-03  1.00964834e+01  7.47957640e-01 -1.75045218e-01 
 3.83381042e-03  1.00953547e+01  7.06894035e-01 -1.64919397e-01 
 3.83421042e-03  1.00940623e+01  6.65840411e-01 -1.72475633e-01 
 3.83461042e-03  1.00926062e+01  6.24800052e-01 -1.61035573e-01 
 3.83501042e-03  1.00909867e+01  5.83771547e-01 -1.69623708e-01 
 3.83541042e-03  1.00892037e+01  5.42759004e-01 -1.56457375e-01 
 3.83581042e-03  1.00872574e+01  5.01760327e-01 -1.66420268e-01 
 3.83621042e-03  1.00851480e+01  4.60780864e-01 -1.50905654e-01 
 3.83661042e-03  1.00828756e+01  4.19817478e-01 -1.62763764e-01 
 3.83701042e-03  1.00804403e+01  3.78877643e-01 -1.43837560e-01 
 3.83741042e-03  1.00778424e+01  3.37956387e-01 -1.58507739e-01 
 3.83781042e-03  1.00750818e+01  2.97065315e-01 -1.34104120e-01 
 3.83821042e-03  1.00721589e+01  2.56195797e-01 -1.53414427e-01 
 3.83861042e-03  1.00690738e+01  2.15369809e-01 -1.18346667e-01 
 3.83901042e-03  1.00658267e+01  1.74569180e-01 -1.47067750e-01 
 3.83941042e-03  1.00624179e+01  1.33874738e-01 -7.19084618e-02 
 3.83970521e-03  1.00598025e+01  1.03903613e-01 -1.39877478e-01 
 3.84000000e-03  1.00571101e+01  8.11284439e-02  4.80490374e+00 
 3.84001000e-03  1.00570176e+01  8.05285555e-02  4.05813382e+00 
 3.84003000e-03  1.00568324e+01  7.91739673e-02  2.50983382e+00 
 3.84006500e-03  1.00565076e+01  7.60801306e-02 -7.55604384e-02 
 3.84010000e-03  1.00561816e+01  7.25243045e-02 -1.30756576e-01 
 3.84010700e-03  1.00561163e+01  7.18121953e-02 -1.16871748e-01 
 3.84012100e-03  1.00559854e+01  7.03881012e-02 -1.15229028e-01 
 3.84014900e-03  1.00557232e+01  6.75401888e-02 -1.15293862e-01 
 3.84020500e-03  1.00551963e+01  6.18454737e-02 -1.12054849e-01 
 3.84031700e-03  1.00541331e+01  5.04607309e-02 -1.08513499e-01 
 3.84054100e-03  1.00519687e+01  2.77154062e-02 -9.37103723e-02 
 3.84055623e-03  1.00518196e+01  2.61702074e-02 -9.35566016e-02 
 3.84058669e-03  1.00515210e+01  2.30802127e-02 -9.12105583e-02 
 3.84064761e-03  1.00509208e+01  1.69030105e-02 -8.53050405e-02 
 3.84076946e-03  1.00497103e+01  6.14238355e-03  2.52306125e+00 
 3.84078098e-03  1.00495950e+01  5.43683249e-03  3.92842403e+00 
 3.84080404e-03  1.00493645e+01  4.42706187e-03  7.41003751e+00 
 3.84085014e-03  1.00489032e+01  4.45579947e-03  1.28128901e+01 
 3.84085641e-03  1.00488405e+01  4.65953814e-03  1.32990431e+01 
 3.84086895e-03  1.00487152e+01  5.12058224e-03  1.41534575e+01 
 3.84089402e-03  1.00484646e+01  6.29468077e-03  1.53088027e+01 
 3.84094417e-03  1.00479646e+01  9.22858149e-03  1.64886105e+01 
 3.84101888e-03  1.00472228e+01  1.44623814e-02  1.76176010e+01 
 3.84108741e-03  1.00465461e+01  1.99645024e-02  1.85329947e+01 
 3.84121834e-03  1.00452649e+01  3.20265615e-02  1.99846643e+01 
 3.84129087e-03  1.00445621e+01  3.92411993e-02  1.99989026e+01 
 3.84136070e-03  1.00438906e+01  4.61915760e-02  1.99974054e+01 
 3.84143478e-03  1.00431835e+01  5.35669078e-02  1.99993529e+01 
 3.84158296e-03  1.00417857e+01  6.83199956e-02  1.99985725e+01 
 3.84187931e-03  1.00390564e+01  9.78324656e-02  1.99994738e+01 
 3.84227931e-03  1.00355125e+01  1.37680253e-01  1.99989889e+01 
 3.84267931e-03  1.00321294e+01  1.77541652e-01  1.99993528e+01 
 3.84307931e-03  1.00289072e+01  2.17416127e-01  1.99989211e+01 
 3.84347931e-03  1.00258456e+01  2.57302796e-01  1.99991663e+01 
 3.84387931e-03  1.00229449e+01  2.97201057e-01  1.99987547e+01 
 3.84427931e-03  1.00202049e+01  3.37110175e-01  1.99989542e+01 
 3.84467931e-03  1.00176256e+01  3.77029524e-01  1.99985505e+01 
 3.84507931e-03  1.00152070e+01  4.16958413e-01  1.99987269e+01 
 3.84547931e-03  1.00129491e+01  4.56896207e-01  1.99983261e+01 
 3.84587931e-03  1.00108518e+01  4.96842236e-01  1.99984896e+01 
 3.84627931e-03  1.00089151e+01  5.36795861e-01  1.99980897e+01 
 3.84667931e-03  1.00071390e+01  5.76756423e-01  1.99982454e+01 
 3.84707931e-03  1.00055234e+01  6.16723282e-01  1.99978464e+01 
 3.84747931e-03  1.00040684e+01  6.56695783e-01  1.99979960e+01 
 3.84787931e-03  1.00027737e+01  6.96673285e-01  1.99975971e+01 
 3.84827931e-03  1.00016395e+01  7.36655141e-01  1.99977442e+01 
 3.84867931e-03  1.00006656e+01  7.76640708e-01  1.99973446e+01 
 3.84907931e-03  9.99985208e+00  8.16629342e-01  1.99974902e+01 
 3.84947931e-03  9.99919877e+00  8.56620401e-01  1.99970902e+01 
 3.84987931e-03  9.99870565e+00  8.96613242e-01  1.99972346e+01 
 3.85027931e-03  9.99837268e+00  9.36607224e-01  1.99968344e+01 
 3.85067931e-03  9.99819978e+00  9.76601704e-01  1.99969781e+01 
 3.85107931e-03  9.99818690e+00  1.01659604e+00  1.99965777e+01 
 3.85147931e-03  9.99833397e+00  1.05658960e+00  1.99967210e+01 
 3.85187931e-03  9.99864091e+00  1.09658173e+00  1.99963206e+01 
 3.85227931e-03  9.99910767e+00  1.13657180e+00  1.99964635e+01 
 3.85267931e-03  9.99973416e+00  1.17655917e+00  1.99960631e+01 
 3.85307931e-03  1.00005203e+01  1.21654320e+00  1.99962057e+01 
 3.85347931e-03  1.00014661e+01  1.25652325e+00  1.99958054e+01 
 3.85387931e-03  1.00025713e+01  1.29649868e+00  1.99959479e+01 
 3.85427931e-03  1.00038359e+01  1.33646886e+00  1.99955476e+01 
 3.85467931e-03  1.00052599e+01  1.37643314e+00  1.99956900e+01 
 3.85507931e-03  1.00068432e+01  1.41639090e+00  1.99952899e+01 
 3.85547931e-03  1.00085855e+01  1.45634148e+00  1.99954321e+01 
 3.85587931e-03  1.00104870e+01  1.49628427e+00  1.99950322e+01 
 3.85627931e-03  1.00125474e+01  1.53621861e+00  1.99951743e+01 
 3.85667931e-03  1.00147666e+01  1.57614388e+00  1.99947745e+01 
 3.85707931e-03  1.00171447e+01  1.61605944e+00  1.99949166e+01 
 3.85747931e-03  1.00196813e+01  1.65596465e+00  1.99945169e+01 
 3.85787931e-03  1.00223766e+01  1.69585889e+00  1.99946590e+01 
 3.85827931e-03  1.00252303e+01  1.73574151e+00  1.99942595e+01 
 3.85867931e-03  1.00282423e+01  1.77561189e+00  1.99944016e+01 
 3.85907931e-03  1.00314125e+01  1.81546939e+00  1.99940022e+01 
 3.85947931e-03  1.00347408e+01  1.85531338e+00  1.99941443e+01 
 3.85978966e-03  1.00374320e+01  1.88621706e+00  1.99937739e+01 
 3.86010000e-03  1.00402182e+01  1.91711194e+00  1.99939447e+01 
 3.86011000e-03  1.00403096e+01  1.91810730e+00  1.99938578e+01 
 3.86013000e-03  1.00404926e+01  1.92009800e+00  1.99939415e+01 
 3.86016500e-03  1.00408139e+01  1.92358166e+00  1.99940397e+01 
 3.86020000e-03  1.00411363e+01  1.92706524e+00  1.99940640e+01 
 3.86020359e-03  1.00411695e+01  1.92742298e+00  1.99940397e+01 
 3.86021078e-03  1.00412359e+01  1.92813846e+00  1.99939928e+01 
 3.86022516e-03  1.00413688e+01  1.92956940e+00  1.99938959e+01 
 3.86025392e-03  1.00416353e+01  1.93243117e+00  1.99936887e+01 
 3.86031143e-03  1.00421708e+01  1.93815429e+00  1.99932093e+01 
 3.86042644e-03  1.00432515e+01  1.94959854e+00  1.99918675e+01 
 3.86065648e-03  1.00454521e+01  1.97247306e+00  1.99843227e+01 
 3.86089154e-03  1.00477523e+01  1.99392782e+00  1.83635383e+01 
 3.86110521e-03  1.00498743e+01  2.00214244e+00  9.42346724e+00 
 3.86129247e-03  1.00517318e+01  1.99195903e+00 -1.98003644e-01 
 3.86147528e-03  1.00535185e+01  1.97322318e+00 -1.94558526e-01 
 3.86168865e-03  1.00555601e+01  1.95135124e+00 -1.97582934e-01 
 3.86190886e-03  1.00576178e+01  1.92877415e+00 -1.93831973e-01 
 3.86230886e-03  1.00612271e+01  1.88775503e+00 -1.96884413e-01 
 3.86270886e-03  1.00646709e+01  1.84672413e+00 -1.92669095e-01 
 3.86310886e-03  1.00679491e+01  1.80568201e+00 -1.95770672e-01 
 3.86350886e-03  1.00710620e+01  1.76462961e+00 -1.91417946e-01 
 3.86390886e-03  1.00740093e+01  1.72356731e+00 -1.94659474e-01 
 3.86430886e-03  1.00767913e+01  1.68249620e+00 -1.90094368e-01 
 3.86470886e-03  1.00794079e+01  1.64141663e+00 -1.93494772e-01 
 3.86510886e-03  1.00818591e+01  1.60032971e+00 -1.88696167e-01 
 3.86550886e-03  1.00841451e+01  1.55923576e+00 -1.92274257e-01 
 3.86590886e-03  1.00862657e+01  1.51813596e+00 -1.87217217e-01 
 3.86630886e-03  1.00882212e+01  1.47703056e+00 -1.90993956e-01 
 3.86670886e-03  1.00900114e+01  1.43592081e+00 -1.85648777e-01 
 3.86710886e-03  1.00916365e+01  1.39480692e+00 -1.89648700e-01 
 3.86750886e-03  1.00930966e+01  1.35369029e+00 -1.83930549e-01 
 3.86790886e-03  1.00943916e+01  1.31257116e+00 -1.88147230e-01 
 3.86830886e-03  1.00955217e+01  1.27145077e+00 -1.82135284e-01 
 3.86870886e-03  1.00964868e+01  1.23032923e+00 -1.86628058e-01 
 3.86910886e-03  1.00972872e+01  1.18920801e+00 -1.80206064e-01 
 3.86950886e-03  1.00979227e+01  1.14808715e+00 -1.85014056e-01 
 3.86990886e-03  1.00983935e+01  1.10696825e+00 -1.78121470e-01 
 3.87030886e-03  1.00986998e+01  1.06585123e+00 -1.83291993e-01 
 3.87070886e-03  1.00988414e+01  1.02473786e+00 -1.75854473e-01 
 3.87110886e-03  1.00988186e+01  9.83627933e-01 -1.81447717e-01 
 3.87150886e-03  1.00986315e+01  9.42523397e-01 -1.73370294e-01 
 3.87190886e-03  1.00982800e+01  9.01423909e-01 -1.79462108e-01 
 3.87230886e-03  1.00977643e+01  8.60331651e-01 -1.70623152e-01 
 3.87270886e-03  1.00970845e+01  8.19246083e-01 -1.77311821e-01 
 3.87310886e-03  1.00962406e+01  7.78169707e-01 -1.67551103e-01 
 3.87350886e-03  1.00952329e+01  7.37101724e-01 -1.74967177e-01 
 3.87390886e-03  1.00940613e+01  6.96045066e-01 -1.64067536e-01 
 3.87430886e-03  1.00927260e+01  6.54998577e-01 -1.72389648e-01 
 3.87470886e-03  1.00912272e+01  6.13965819e-01 -1.60035931e-01 
 3.87510886e-03  1.00895648e+01  5.72945107e-01 -1.69528099e-01 
 3.87550886e-03  1.00877391e+01  5.31940906e-01 -1.55268671e-01 
 3.87590886e-03  1.00857502e+01  4.90950767e-01 -1.66311221e-01 
 3.87630886e-03  1.00835982e+01  4.49980595e-01 -1.49426565e-01 
 3.87670886e-03  1.00812833e+01  4.09026700e-01 -1.62639301e-01 
 3.87710886e-03  1.00788055e+01  3.68097483e-01 -1.41880237e-01 
 3.87750886e-03  1.00761651e+01  3.27187060e-01 -1.58361023e-01 
 3.87790886e-03  1.00733622e+01  2.86308844e-01 -1.31219457e-01 
 3.87830886e-03  1.00703969e+01  2.45452412e-01 -1.53237620e-01 
 3.87870886e-03  1.00672696e+01  2.04645064e-01 -1.12769885e-01 
 3.87910886e-03  1.00639804e+01  1.63863350e-01 -1.46837328e-01 
 3.87950886e-03  1.00605310e+01  1.23921092e-01  3.00219664e-01 
 3.87975443e-03  1.00583350e+01  9.94153825e-02 -1.39701530e-01 
 3.88000000e-03  1.00560856e+01  8.00252081e-02  4.46205330e+00 
 3.88001000e-03  1.00559929e+01  7.93916256e-02  3.72016773e+00 
 3.88003000e-03  1.00558075e+01  7.79708044e-02  2.18342091e+00 
 3.88006500e-03  1.00554823e+01  7.48173224e-02 -9.20283008e-02 
