 time            v(vout)         @l1[i]          v(ns1)         
 5.03384179e-03  1.00041110e+01  4.68950748e+00 -2.17905959e-01 
 5.03424179e-03  1.00027803e+01  4.64861960e+00 -2.19141906e-01 
 5.03464179e-03  1.00012890e+01  4.60773830e+00 -2.17437920e-01 
 5.03504179e-03  9.99963725e+00  4.56686418e+00 -2.18695795e-01 
 5.03544179e-03  9.99782552e+00  4.52599794e+00 -2.16961427e-01 
 5.03584179e-03  9.99585411e+00  4.48514017e+00 -2.18242031e-01 
 5.03624179e-03  9.99372340e+00  4.44429158e+00 -2.16476200e-01 
 5.03664179e-03  9.99143373e+00  4.40345275e+00 -2.17780373e-01 
 5.03704179e-03  9.98898547e+00  4.36262439e+00 -2.15981938e-01 
 5.03744179e-03  9.98637896e+00  4.32180708e+00 -2.17310570e-01 
 5.03784179e-03  9.98361459e+00  4.28100151e+00 -2.15478327e-01 
 5.03824179e-03  9.98069270e+00  4.24020828e+00 -2.16832353e-01 
 5.03864179e-03  9.97761367e+00  4.19942807e+00 -2.14965034e-01 
 5.03904179e-03  9.97437785e+00  4.15866147e+00 -2.16345444e-01 
 5.03944179e-03  9.97098563e+00  4.11790916e+00 -2.14441707e-01 
 5.03972090e-03  9.96852622e+00  4.08948260e+00 -2.15924584e-01 
 5.04000000e-03  9.96599096e+00  4.06106352e+00 -2.14070507e-01 
 5.04001000e-03  9.96589867e+00  4.06004544e+00 -2.14927304e-01 
 5.04003000e-03  9.96571389e+00  4.05800929e+00 -2.14937801e-01 
 5.04006500e-03  9.96538960e+00  4.05444612e+00 -2.14951426e-01 
 5.04010000e-03  9.96506412e+00  4.05088305e+00 -2.14966368e-01 
 5.04010700e-03  9.96499886e+00  4.05017045e+00 -2.14960335e-01 
 5.04012100e-03  9.96486824e+00  4.04874527e+00 -2.14949724e-01 
 5.04014900e-03  9.96460642e+00  4.04589496e+00 -2.14928066e-01 
 5.04020500e-03  9.96408051e+00  4.04019458e+00 -2.14885590e-01 
 5.04031700e-03  9.96301956e+00  4.02879478e+00 -2.14801266e-01 
 5.04054100e-03  9.96086115e+00  4.00599906e+00 -2.14636814e-01 
 5.04055616e-03  9.96071323e+00  4.00445678e+00 -2.14624963e-01 
 5.04058647e-03  9.96041695e+00  4.00137226e+00 -2.14603264e-01 
 5.04064710e-03  9.95982172e+00  3.99520351e+00 -2.14559186e-01 
 5.04076836e-03  9.95862059e+00  3.98286917e+00 -2.11183096e-01 
 5.04079867e-03  9.95831784e+00  3.98048177e+00  2.08278128e+00 
 5.04085930e-03  9.95771178e+00  3.97826976e+00  1.05362904e+01 
 5.04087446e-03  9.95756019e+00  3.97859423e+00  1.20982996e+01 
 5.04090477e-03  9.95725716e+00  3.97954821e+00  1.41104641e+01 
 5.04096540e-03  9.95665244e+00  3.98258843e+00  1.58324768e+01 
 5.04103263e-03  9.95598458e+00  3.98690464e+00  1.69204414e+01 
 5.04110454e-03  9.95527393e+00  3.99225784e+00  1.78791125e+01 
 5.04123687e-03  9.95397811e+00  4.00387252e+00  1.95845884e+01 
 5.04133112e-03  9.95306548e+00  4.01310268e+00  1.99082844e+01 
 5.04141624e-03  9.95224922e+00  4.02159111e+00  1.99421860e+01 
 5.04149915e-03  9.95146140e+00  4.02988025e+00  1.99567706e+01 
 5.04157840e-03  9.95071512e+00  4.03781222e+00  1.99634488e+01 
 5.04173689e-03  9.94924232e+00  4.05368978e+00  1.99717468e+01 
 5.04205389e-03  9.94637568e+00  4.08547497e+00  1.99780825e+01 
 5.04245389e-03  9.94290858e+00  4.12561603e+00  1.99817341e+01 
 5.04285389e-03  9.93960885e+00  4.16578076e+00  1.99831459e+01 
 5.04325389e-03  9.93647626e+00  4.20596332e+00  1.99842217e+01 
 5.04365389e-03  9.93351052e+00  4.24616093e+00  1.99845713e+01 
 5.04405389e-03  9.93071136e+00  4.28637172e+00  1.99850439e+01 
 5.04445389e-03  9.92807850e+00  4.32659437e+00  1.99850705e+01 
 5.04485389e-03  9.92561166e+00  4.36682775e+00  1.99853101e+01 
 5.04525389e-03  9.92331053e+00  4.40707092e+00  1.99851958e+01 
 5.04565389e-03  9.92117484e+00  4.44732300e+00  1.99853318e+01 
 5.04605389e-03  9.91920427e+00  4.48758320e+00  1.99851479e+01 
 5.04645389e-03  9.91739853e+00  4.52785075e+00  1.99852299e+01 
 5.04685389e-03  9.91575733e+00  4.56812492e+00  1.99850087e+01 
 5.04725389e-03  9.91428035e+00  4.60840498e+00  1.99850608e+01 
 5.04765389e-03  9.91296730e+00  4.64869025e+00  1.99848187e+01 
 5.04805389e-03  9.91181785e+00  4.68898002e+00  1.99848538e+01 
 5.04845389e-03  9.91083171e+00  4.72927363e+00  1.99845997e+01 
 5.04885389e-03  9.91000856e+00  4.76957040e+00  1.99846249e+01 
 5.04925389e-03  9.90934808e+00  4.80986966e+00  1.99843638e+01 
 5.04965389e-03  9.90884996e+00  4.85017076e+00  1.99843831e+01 
 5.05005389e-03  9.90851389e+00  4.89047303e+00  1.99841179e+01 
 5.05045389e-03  9.90833953e+00  4.93077583e+00  1.99841338e+01 
 5.05085389e-03  9.90832657e+00  4.97107850e+00  1.99838662e+01 
 5.05125389e-03  9.90847469e+00  5.01138039e+00  1.99838800e+01 
 5.05165389e-03  9.90878355e+00  5.05168085e+00  1.99836110e+01 
 5.05205389e-03  9.90925284e+00  5.09197925e+00  1.99836236e+01 
 5.05245389e-03  9.90988221e+00  5.13227493e+00  1.99833537e+01 
 5.05285389e-03  9.91067134e+00  5.17256726e+00  1.99833656e+01 
 5.05325389e-03  9.91161990e+00  5.21285560e+00  1.99830953e+01 
 5.05365389e-03  9.91272754e+00  5.25313931e+00  1.99831067e+01 
 5.05405389e-03  9.91399393e+00  5.29341776e+00  1.99828362e+01 
 5.05445389e-03  9.91541873e+00  5.33369030e+00  1.99828474e+01 
 5.05485389e-03  9.91700161e+00  5.37395631e+00  1.99825768e+01 
 5.05525389e-03  9.91874221e+00  5.41421515e+00  1.99825877e+01 
 5.05565389e-03  9.92064019e+00  5.45446619e+00  1.99823171e+01 
 5.05605389e-03  9.92269520e+00  5.49470881e+00  1.99823280e+01 
 5.05645389e-03  9.92490690e+00  5.53494238e+00  1.99820575e+01 
 5.05685389e-03  9.92727494e+00  5.57516627e+00  1.99820683e+01 
 5.05725389e-03  9.92979896e+00  5.61537985e+00  1.99817978e+01 
 5.05765389e-03  9.93247860e+00  5.65558251e+00  1.99818087e+01 
 5.05805389e-03  9.93531352e+00  5.69577362e+00  1.99815383e+01 
 5.05845389e-03  9.93830336e+00  5.73595256e+00  1.99815491e+01 
 5.05885389e-03  9.94144775e+00  5.77611871e+00  1.99812789e+01 
 5.05925389e-03  9.94474634e+00  5.81627146e+00  1.99812897e+01 
 5.05965389e-03  9.94819875e+00  5.85641019e+00  1.99810196e+01 
 5.05987694e-03  9.95019066e+00  5.87878696e+00  1.99810878e+01 
 5.06010000e-03  9.95223022e+00  5.90115907e+00  1.99808751e+01 
 5.06011000e-03  9.95232282e+00  5.90216193e+00  1.99809820e+01 
 5.06013000e-03  9.95250821e+00  5.90416765e+00  1.99810240e+01 
 5.06016500e-03  9.95283356e+00  5.90767756e+00  1.99809347e+01 
 5.06020000e-03  9.95316009e+00  5.91118728e+00  1.99806108e+01 
 5.06020700e-03  9.95322556e+00  5.91188919e+00  1.99804702e+01 
 5.06022100e-03  9.95335659e+00  5.91329297e+00  1.99801900e+01 
 5.06024900e-03  9.95361922e+00  5.91610036e+00  1.99795903e+01 
 5.06030500e-03  9.95414672e+00  5.92171437e+00  1.99782041e+01 
 5.06041700e-03  9.95521071e+00  5.93293856e+00  1.99743441e+01 
 5.06064100e-03  9.95737455e+00  5.95535595e+00  1.99537706e+01 
 5.06085790e-03  9.95951394e+00  5.97574839e+00  1.87662742e+01 
 5.06106264e-03  9.96156152e+00  5.98501821e+00  1.02102714e+01 
 5.06124660e-03  9.96339963e+00  5.97587543e+00 -2.25450334e-01 
 5.06142171e-03  9.96512417e+00  5.95803297e+00 -2.24358771e-01 
 5.06164015e-03  9.96722951e+00  5.93577192e+00 -2.25283246e-01 
 5.06184179e-03  9.96912784e+00  5.91521815e+00 -2.24044765e-01 
 5.06224179e-03  9.97276526e+00  5.87443620e+00 -2.25036061e-01 
 5.06264179e-03  9.97623242e+00  5.83364076e+00 -2.23690768e-01 
 5.06304179e-03  9.97952960e+00  5.79283226e+00 -2.24797364e-01 
 5.06344179e-03  9.98265710e+00  5.75201139e+00 -2.23446461e-01 
 5.06384179e-03  9.98561521e+00  5.71117909e+00 -2.24430901e-01 
 5.06424179e-03  9.98840422e+00  5.67033608e+00 -2.23058901e-01 
 5.06464179e-03  9.99102443e+00  5.62948296e+00 -2.24071571e-01 
 5.06504179e-03  9.99347614e+00  5.58862045e+00 -2.22679838e-01 
 5.06544179e-03  9.99575964e+00  5.54774921e+00 -2.23704992e-01 
 5.06584179e-03  9.99787524e+00  5.50686995e+00 -2.22293039e-01 
 5.06624179e-03  9.99982325e+00  5.46598330e+00 -2.23333033e-01 
 5.06664179e-03  1.00016040e+01  5.42508998e+00 -2.21900376e-01 
 5.06704179e-03  1.00032177e+01  5.38419085e+00 -2.22843252e-01 
 5.06744179e-03  1.00046648e+01  5.34328665e+00 -2.21371591e-01 
 5.06784179e-03  1.00059455e+01  5.30237777e+00 -2.22456867e-01 
 5.06824179e-03  1.00070602e+01  5.26146492e+00 -2.20962485e-01 
 5.06864179e-03  1.00080091e+01  5.22054873e+00 -2.22064472e-01 
 5.06904179e-03  1.00087927e+01  5.17962991e+00 -2.20546681e-01 
 5.06944179e-03  1.00094112e+01  5.13870907e+00 -2.21665606e-01 
 5.06984179e-03  1.00098649e+01  5.09778694e+00 -2.20124043e-01 
 5.07024179e-03  1.00101542e+01  5.05686413e+00 -2.21261224e-01 
 5.07064179e-03  1.00102793e+01  5.01594135e+00 -2.19694372e-01 
 5.07104179e-03  1.00102407e+01  4.97501923e+00 -2.20850034e-01 
 5.07144179e-03  1.00100387e+01  4.93409845e+00 -2.19257460e-01 
 5.07184179e-03  1.00096735e+01  4.89317965e+00 -2.20432228e-01 
 5.07224179e-03  1.00091456e+01  4.85226352e+00 -2.18813086e-01 
 5.07264179e-03  1.00084552e+01  4.81135068e+00 -2.20007619e-01 
 5.07304179e-03  1.00076028e+01  4.77044182e+00 -2.18361020e-01 
 5.07344179e-03  1.00065885e+01  4.72953757e+00 -2.19576007e-01 
 5.07384179e-03  1.00054129e+01  4.68863861e+00 -2.17901020e-01 
 5.07424179e-03  1.00040762e+01  4.64774555e+00 -2.19137186e-01 
 5.07464179e-03  1.00025787e+01  4.60685910e+00 -2.17432831e-01 
 5.07504179e-03  1.00009209e+01  4.56597986e+00 -2.18690936e-01 
 5.07544179e-03  9.99910305e+00  4.52510852e+00 -2.16956184e-01 
 5.07584179e-03  9.99712553e+00  4.48424567e+00 -2.18237029e-01 
 5.07624179e-03  9.99498869e+00  4.44339203e+00 -2.16470796e-01 
 5.07664179e-03  9.99269289e+00  4.40254817e+00 -2.17775224e-01 
 5.07704179e-03  9.99023849e+00  4.36171481e+00 -2.15976369e-01 
 5.07744179e-03  9.98762584e+00  4.32089252e+00 -2.17305268e-01 
 5.07784179e-03  9.98485530e+00  4.28008200e+00 -2.15472587e-01 
 5.07824179e-03  9.98192725e+00  4.23928383e+00 -2.16826895e-01 
 5.07864179e-03  9.97884205e+00  4.19849872e+00 -2.14959116e-01 
 5.07904179e-03  9.97560006e+00  4.15772724e+00 -2.16339822e-01 
 5.07944179e-03  9.97220165e+00  4.11697009e+00 -2.14435606e-01 
 5.07972090e-03  9.96973793e+00  4.08854028e+00 -2.15918820e-01 
 5.08000000e-03  9.96719836e+00  4.06011797e+00 -2.14064275e-01 
 5.08001000e-03  9.96710592e+00  4.05909977e+00 -2.14921282e-01 
 5.08003000e-03  9.96692083e+00  4.05706338e+00 -2.14931781e-01 
 5.08006500e-03  9.96659600e+00  4.05349979e+00 -2.14945406e-01 
 5.08010000e-03  9.96626997e+00  4.04993631e+00 -2.14960349e-01 
 5.08010700e-03  9.96620460e+00  4.04922362e+00 -2.14954315e-01 
 5.08012100e-03  9.96607376e+00  4.04779827e+00 -2.14943700e-01 
 5.08014900e-03  9.96581151e+00  4.04494763e+00 -2.14922035e-01 
 5.08020500e-03  9.96528474e+00  4.03924658e+00 -2.14879545e-01 
 5.08031700e-03  9.96422204e+00  4.02784543e+00 -2.14795192e-01 
 5.08054100e-03  9.96206017e+00  4.00504704e+00 -2.14630684e-01 
 5.08055616e-03  9.96191201e+00  4.00350458e+00 -2.14618829e-01 
 5.08058647e-03  9.96161526e+00  4.00041969e+00 -2.14597123e-01 
 5.08064710e-03  9.96101909e+00  3.99425022e+00 -2.14553029e-01 
 5.08076836e-03  9.95981607e+00  3.98191444e+00 -2.11176180e-01 
 5.08079867e-03  9.95951286e+00  3.97952685e+00  2.08335692e+00 
 5.08085930e-03  9.95890586e+00  3.97731441e+00  1.05366666e+01 
 5.08087446e-03  9.95875402e+00  3.97763875e+00  1.20986101e+01 
 5.08090477e-03  9.95845052e+00  3.97859244e+00  1.41106672e+01 
 5.08096540e-03  9.95784487e+00  3.98163203e+00  1.58325905e+01 
 5.08103263e-03  9.95717595e+00  3.98594760e+00  1.69205461e+01 
 5.08110454e-03  9.95646418e+00  3.99129998e+00  1.78792104e+01 
 5.08123687e-03  9.95516629e+00  4.00291341e+00  1.95847188e+01 
 5.08133112e-03  9.95425225e+00  4.01214203e+00  1.99083057e+01 
 5.08141623e-03  9.95343474e+00  4.02062869e+00  1.99421973e+01 
 5.08149916e-03  9.95264546e+00  4.02891861e+00  1.99567821e+01 
 5.08157843e-03  9.95189774e+00  4.03685195e+00  1.99634595e+01 
 5.08173697e-03  9.95042205e+00  4.05273226e+00  1.99717562e+01 
 5.08205405e-03  9.94754969e+00  4.08452298e+00  1.99780898e+01 
 5.08245405e-03  9.94407642e+00  4.12465938e+00  1.99817394e+01 
 5.08285405e-03  9.94077054e+00  4.16481947e+00  1.99831503e+01 
 5.08325405e-03  9.93763177e+00  4.20499742e+00  1.99842257e+01 
 5.08365405e-03  9.93465985e+00  4.24519043e+00  1.99845750e+01 
 5.08405405e-03  9.93185451e+00  4.28539665e+00  1.99850475e+01 
 5.08445405e-03  9.92921546e+00  4.32561475e+00  1.99850740e+01 
 5.08485405e-03  9.92674242e+00  4.36584361e+00  1.99853135e+01 
 5.08525405e-03  9.92443510e+00  4.40608228e+00  1.99851991e+01 
 5.08565405e-03  9.92229319e+00  4.44632990e+00  1.99853352e+01 
 5.08605405e-03  9.92031641e+00  4.48658565e+00  1.99851512e+01 
 5.08645405e-03  9.91850446e+00  4.52684878e+00  1.99852332e+01 
 5.08685405e-03  9.91685704e+00  4.56711854e+00  1.99850120e+01 
 5.08725405e-03  9.91537383e+00  4.60739423e+00  1.99850642e+01 
 5.08765405e-03  9.91405454e+00  4.64767515e+00  1.99848220e+01 
 5.08805405e-03  9.91289886e+00  4.68796060e+00  1.99848572e+01 
 5.08845405e-03  9.91190647e+00  4.72824991e+00  1.99846030e+01 
 5.08885405e-03  9.91107708e+00  4.76854241e+00  1.99846282e+01 
 5.08925405e-03  9.91041035e+00  4.80883742e+00  1.99843671e+01 
 5.08965405e-03  9.90990597e+00  4.84913430e+00  1.99843865e+01 
 5.09005405e-03  9.90956364e+00  4.88943237e+00  1.99841212e+01 
 5.09045405e-03  9.90938302e+00  4.92973100e+00  1.99841372e+01 
 5.09085405e-03  9.90936379e+00  4.97002952e+00  1.99838695e+01 
 5.09125405e-03  9.90950564e+00  5.01032728e+00  1.99838834e+01 
 5.09165405e-03  9.90980822e+00  5.05062365e+00  1.99836143e+01 
 5.09205405e-03  9.91027123e+00  5.09091797e+00  1.99836270e+01 
 5.09245405e-03  9.91089432e+00  5.13120961e+00  1.99833571e+01 
 5.09285405e-03  9.91167716e+00  5.17149792e+00  1.99833691e+01 
 5.09325405e-03  9.91261943e+00  5.21178226e+00  1.99830987e+01 
 5.09365405e-03  9.91372077e+00  5.25206200e+00  1.99831102e+01 
 5.09405405e-03  9.91498087e+00  5.29233650e+00  1.99828397e+01 
 5.09445405e-03  9.91639937e+00  5.33260512e+00  1.99828509e+01 
 5.09485405e-03  9.91797594e+00  5.37286723e+00  1.99825803e+01 
 5.09525405e-03  9.91971023e+00  5.41312220e+00  1.99825913e+01 
 5.09565405e-03  9.92160191e+00  5.45336940e+00  1.99823207e+01 
 5.09605405e-03  9.92365061e+00  5.49360820e+00  1.99823316e+01 
 5.09645405e-03  9.92585599e+00  5.53383797e+00  1.99820610e+01 
 5.09685405e-03  9.92821771e+00  5.57405809e+00  1.99820719e+01 
 5.09725405e-03  9.93073541e+00  5.61426793e+00  1.99818014e+01 
 5.09765405e-03  9.93340874e+00  5.65446687e+00  1.99818123e+01 
 5.09805405e-03  9.93623733e+00  5.69465429e+00  1.99815419e+01 
 5.09845405e-03  9.93922084e+00  5.73482956e+00  1.99815528e+01 
 5.09885405e-03  9.94235891e+00  5.77499207e+00  1.99812825e+01 
 5.09925405e-03  9.94565116e+00  5.81514120e+00  1.99812934e+01 
 5.09965405e-03  9.94909725e+00  5.85527634e+00  1.99810232e+01 
 5.09987703e-03  9.95108486e+00  5.87764266e+00  1.99810915e+01 
 5.10010000e-03  9.95312009e+00  5.90000433e+00  1.99808788e+01 
 5.10011000e-03  9.95321253e+00  5.90100710e+00  1.99809858e+01 
 5.10013000e-03  9.95339760e+00  5.90301264e+00  1.99810278e+01 
 5.10016500e-03  9.95372240e+00  5.90652224e+00  1.99809385e+01 
 5.10020000e-03  9.95404837e+00  5.91003165e+00  1.99806147e+01 
 5.10020700e-03  9.95411372e+00  5.91073350e+00  1.99804742e+01 
 5.10022100e-03  9.95424453e+00  5.91213716e+00  1.99801940e+01 
 5.10024900e-03  9.95450671e+00  5.91494431e+00  1.99795944e+01 
 5.10030500e-03  9.95503332e+00  5.92055782e+00  1.99782085e+01 
 5.10041700e-03  9.95609551e+00  5.93178102e+00  1.99743492e+01 
 5.10064100e-03  9.95825577e+00  5.95419645e+00  1.99537798e+01 
 5.10085790e-03  9.96039169e+00  5.97458706e+00  1.87663800e+01 
 5.10106264e-03  9.96243598e+00  5.98385534e+00  1.02104342e+01 
 5.10124659e-03  9.96427114e+00  5.97471112e+00 -2.25445408e-01 
 5.10142171e-03  9.96599288e+00  5.95686717e+00 -2.24353597e-01 
 5.10164015e-03  9.96809475e+00  5.93460401e+00 -2.25278269e-01 
 5.10184179e-03  9.96998983e+00  5.91404881e+00 -2.24039526e-01 
 5.10224179e-03  9.97362084e+00  5.87326344e+00 -2.25031016e-01 
 5.10264179e-03  9.97708159e+00  5.83246461e+00 -2.23685426e-01 
 5.10304179e-03  9.98037238e+00  5.79165274e+00 -2.24792268e-01 
 5.10344179e-03  9.98349347e+00  5.75082854e+00 -2.23441068e-01 
 5.10384179e-03  9.98644518e+00  5.70999293e+00 -2.24425696e-01 
 5.10424179e-03  9.98922778e+00  5.66914663e+00 -2.23053389e-01 
 5.10464179e-03  9.99184159e+00  5.62829025e+00 -2.24066266e-01 
 5.10504179e-03  9.99428689e+00  5.58742451e+00 -2.22674217e-01 
 5.10544179e-03  9.99656399e+00  5.54655006e+00 -2.23699583e-01 
 5.10584179e-03  9.99867318e+00  5.50566762e+00 -2.22287303e-01 
 5.10624179e-03  1.00006148e+01  5.46477781e+00 -2.23327517e-01 
 5.10664179e-03  1.00023891e+01  5.42388136e+00 -2.21894523e-01 
 5.10704179e-03  1.00039964e+01  5.38297912e+00 -2.22837577e-01 
 5.10744179e-03  1.00054371e+01  5.34207185e+00 -2.21365556e-01 
 5.10784179e-03  1.00067114e+01  5.30115992e+00 -2.22451078e-01 
 5.10824179e-03  1.00078197e+01  5.26024404e+00 -2.20956322e-01 
 5.10864179e-03  1.00087623e+01  5.21932485e+00 -2.22058565e-01 
 5.10904179e-03  1.00095394e+01  5.17840305e+00 -2.20540388e-01 
 5.10944179e-03  1.00101515e+01  5.13747927e+00 -2.21659578e-01 
 5.10984179e-03  1.00105988e+01  5.09655421e+00 -2.20117616e-01 
 5.11024179e-03  1.00108817e+01  5.05562850e+00 -2.21255072e-01 
 5.11064179e-03  1.00110005e+01  5.01470285e+00 -2.19687808e-01 
 5.11104179e-03  1.00109555e+01  4.97377788e+00 -2.20843754e-01 
 5.11144179e-03  1.00107470e+01  4.93285429e+00 -2.19250753e-01 
 5.11184179e-03  1.00103755e+01  4.89193269e+00 -2.20425818e-01 
 5.11224179e-03  1.00098412e+01  4.85101379e+00 -2.18806232e-01 
 5.11264179e-03  1.00091444e+01  4.81009820e+00 -2.20001073e-01 
 5.11304179e-03  1.00082855e+01  4.76918663e+00 -2.18354015e-01 
 5.11344179e-03  1.00072649e+01  4.72827969e+00 -2.19569323e-01 
 5.11384179e-03  1.00060829e+01  4.68737806e+00 -2.17893859e-01 
 5.11424179e-03  1.00047398e+01  4.64648237e+00 -2.19130358e-01 
 5.11464179e-03  1.00032360e+01  4.60559331e+00 -2.17425509e-01 
 5.11504179e-03  1.00015718e+01  4.56471147e+00 -2.18683961e-01 
 5.11544179e-03  9.99974754e+00  4.52383757e+00 -2.16948695e-01 
 5.11584179e-03  9.99776365e+00  4.48297219e+00 -2.18229902e-01 
 5.11624179e-03  9.99562044e+00  4.44211604e+00 -2.16463135e-01 
 5.11664179e-03  9.99331827e+00  4.40126970e+00 -2.17767940e-01 
 5.11704179e-03  9.99085751e+00  4.36043387e+00 -2.15968530e-01 
 5.11744179e-03  9.98823850e+00  4.31960915e+00 -2.17297822e-01 
 5.11784179e-03  9.98546161e+00  4.27879622e+00 -2.15464563e-01 
 5.11824179e-03  9.98252720e+00  4.23799568e+00 -2.16819281e-01 
 5.11864179e-03  9.97943565e+00  4.19720821e+00 -2.14950902e-01 
 5.11904179e-03  9.97618731e+00  4.15643440e+00 -2.16332036e-01 
 5.11944179e-03  9.97278256e+00  4.11567494e+00 -2.14427193e-01 
 5.11972090e-03  9.97031440e+00  4.08724343e+00 -2.15910881e-01 
 5.12000000e-03  9.96777040e+00  4.05881944e+00 -2.14055718e-01 
 5.12001000e-03  9.96767780e+00  4.05780118e+00 -2.14913011e-01 
 5.12003000e-03  9.96749239e+00  4.05576468e+00 -2.14923513e-01 
 5.12006500e-03  9.96716700e+00  4.05220089e+00 -2.14937141e-01 
 5.12010000e-03  9.96684043e+00  4.04863720e+00 -2.14952088e-01 
 5.12010700e-03  9.96677494e+00  4.04792448e+00 -2.14946051e-01 
 5.12012100e-03  9.96664388e+00  4.04649905e+00 -2.14935432e-01 
 5.12014900e-03  9.96638119e+00  4.04364825e+00 -2.14913759e-01 
 5.12020500e-03  9.96585353e+00  4.03794689e+00 -2.14871254e-01 
 5.12031700e-03  9.96478906e+00  4.02654512e+00 -2.14786870e-01 
 5.12054100e-03  9.96262364e+00  4.00374548e+00 -2.14622301e-01 
 5.12055616e-03  9.96247524e+00  4.00220293e+00 -2.14610441e-01 
 5.12058647e-03  9.96217801e+00  3.99911788e+00 -2.14588727e-01 
 5.12064710e-03  9.96158088e+00  3.99294807e+00 -2.14544617e-01 
 5.12076836e-03  9.96037594e+00  3.98061162e+00 -2.11166739e-01 
 5.12079867e-03  9.96007225e+00  3.97822410e+00  2.08414238e+00 
 5.12085930e-03  9.95946429e+00  3.97601171e+00  1.05371797e+01 
 5.12087446e-03  9.95931222e+00  3.97633603e+00  1.20990336e+01 
 5.12090477e-03  9.95900824e+00  3.97728966e+00  1.41109441e+01 
 5.12096540e-03  9.95840162e+00  3.98032904e+00  1.58327454e+01 
 5.12103263e-03  9.95773162e+00  3.98464446e+00  1.69206886e+01 
 5.12110454e-03  9.95701872e+00  3.98999649e+00  1.78793438e+01 
 5.12123687e-03  9.95571872e+00  4.00160963e+00  1.95848965e+01 
 5.12133111e-03  9.95480325e+00  4.01083715e+00  1.99083346e+01 
 5.12141621e-03  9.95398449e+00  4.01932231e+00  1.99422126e+01 
 5.12149917e-03  9.95319368e+00  4.02761418e+00  1.99567976e+01 
 5.12157847e-03  9.95244441e+00  4.03555024e+00  1.99634741e+01 
 5.12173707e-03  9.95096564e+00  4.05143600e+00  1.99717690e+01 
 5.12205428e-03  9.94808719e+00  4.08323761e+00  1.99780996e+01 
 5.12245428e-03  9.94460772e+00  4.12337192e+00  1.99817465e+01 
 5.12285428e-03  9.94129562e+00  4.16352991e+00  1.99831562e+01 
 5.12325428e-03  9.93815064e+00  4.20370580e+00  1.99842311e+01 
 5.12365428e-03  9.93517252e+00  4.24389677e+00  1.99845799e+01 
 5.12405428e-03  9.93236099e+00  4.28410097e+00  1.99850523e+01 
 5.12445428e-03  9.92971575e+00  4.32431708e+00  1.99850786e+01 
 5.12485428e-03  9.92723652e+00  4.36454397e+00  1.99853180e+01 
 5.12525428e-03  9.92492301e+00  4.40478069e+00  1.99852035e+01 
 5.12565428e-03  9.92277492e+00  4.44502638e+00  1.99853396e+01 
 5.12605428e-03  9.92079197e+00  4.48528024e+00  1.99851555e+01 
 5.12645428e-03  9.91897385e+00  4.52554149e+00  1.99852376e+01 
 5.12685428e-03  9.91732025e+00  4.56580941e+00  1.99850162e+01 
 5.12725428e-03  9.91583089e+00  4.60608328e+00  1.99850685e+01 
 5.12765428e-03  9.91450544e+00  4.64636240e+00  1.99848262e+01 
 5.12805428e-03  9.91334361e+00  4.68664607e+00  1.99848615e+01 
 5.12845428e-03  9.91234508e+00  4.72693363e+00  1.99846072e+01 
 5.12885428e-03  9.91150954e+00  4.76722440e+00  1.99846326e+01 
 5.12925428e-03  9.91083668e+00  4.80751772e+00  1.99843713e+01 
 5.12965428e-03  9.91032618e+00  4.84781292e+00  1.99843908e+01 
 5.13005428e-03  9.90997772e+00  4.88810934e+00  1.99841255e+01 
 5.13045428e-03  9.90979098e+00  4.92840634e+00  1.99841415e+01 
 5.13085428e-03  9.90976564e+00  4.96870326e+00  1.99838738e+01 
 5.13125428e-03  9.90990138e+00  5.00899944e+00  1.99838877e+01 
 5.13165428e-03  9.91019787e+00  5.04929426e+00  1.99836186e+01 
 5.13205428e-03  9.91065478e+00  5.08958705e+00  1.99836313e+01 
 5.13245428e-03  9.91127178e+00  5.12987719e+00  1.99833614e+01 
 5.13285428e-03  9.91204855e+00  5.17016401e+00  1.99833734e+01 
 5.13325428e-03  9.91298473e+00  5.21044690e+00  1.99831030e+01 
 5.13365428e-03  9.91408001e+00  5.25072521e+00  1.99831146e+01 
 5.13405428e-03  9.91533405e+00  5.29099830e+00  1.99828440e+01 
 5.13445428e-03  9.91674649e+00  5.33126553e+00  1.99828552e+01 
 5.13485428e-03  9.91831701e+00  5.37152629e+00  1.99825846e+01 
 5.13525428e-03  9.92004526e+00  5.41177992e+00  1.99825957e+01 
 5.13565428e-03  9.92193090e+00  5.45202581e+00  1.99823250e+01 
 5.13605428e-03  9.92397357e+00  5.49226332e+00  1.99823360e+01 
 5.13645428e-03  9.92617294e+00  5.53249183e+00  1.99820653e+01 
 5.13685428e-03  9.92852864e+00  5.57271071e+00  1.99820763e+01 
 5.13725428e-03  9.93104033e+00  5.61291934e+00  1.99818057e+01 
 5.13765428e-03  9.93370766e+00  5.65311709e+00  1.99818167e+01 
 5.13805428e-03  9.93653026e+00  5.69330334e+00  1.99815462e+01 
 5.13845428e-03  9.93950778e+00  5.73347747e+00  1.99815572e+01 
 5.13885428e-03  9.94263987e+00  5.77363886e+00  1.99812868e+01 
 5.13925428e-03  9.94592615e+00  5.81378690e+00  1.99812978e+01 
 5.13965428e-03  9.94936628e+00  5.85392096e+00  1.99810276e+01 
 5.13987714e-03  9.95134953e+00  5.87627516e+00  1.99810959e+01 
 5.14010000e-03  9.95338036e+00  5.89862472e+00  1.99808832e+01 
